Ten_mon,Anh,Video,URL,Nguyen_lieu,Cach_lam
Ba rọi sả ớt tẩm bột chiên giòn,https://monngonmoingay.com/wp-content/smush-webp/2023/07/ba-roi-chien-sa-ot.jpg.webp,https://www.youtube.com/watch?v=lj8wXwmMbQ4,https://monngonmoingay.com/ba-roi-sa-ot-tam-bot-chien-gion/,"Thịt ba chỉ 500g.
Sả băm.
Ớt băm.","🔹 Sơ chế:
- Thịt ba chỉ cắt miếng nhỏ hình con chì, ướp 1m hành tím băm, 1m tỏi băm, 1m ớt băm, nửa gói Gia vị nêm sẵn Aji-Quick® Bột tẩm khô chiên giòn để thấm.

🔹 Thực hiện:
- Phi thơm 1M sả, 1M tỏi, 1M ớt băm với 1M dầu ăn, trút ra để riêng.
- Sau đó cho thịt chiên ngập dầu, sau khi thịt chín thì tắt lửa.Trộn thịt với sả, tỏi, ớt đã phi.
- Sau đó cho thịt chiên ngập dầu, sau khi thịt chín thì tắt lửa.
- Trộn thịt với sả, tỏi, ớt đã phi.

🔹 Cách dùng:
- Cho ba rọi chiên sả ớt ra dĩa, dùng nóng với cơm trắng.Món ăn đi kèm:Salad mực ống Cho ba rọi chiên sả ớt ra dĩa, dùng nóng với cơm trắng.
- Món ăn đi kèm:Salad mực ống"
Nem vuông chay,https://monngonmoingay.com/wp-content/smush-webp/2023/02/nem-vuong-chay.jpg.webp,https://www.youtube.com/watch?v=IaIkCKKE9e0,https://monngonmoingay.com/nem-vuong-chay/,"Vỏ nem 6lá.
Khoai môn 80g.
Khoai lang 40g.
Cà rốt 20g.
Nấm mèo ngâm nở 15g.
Rong biển wakame ngâm nở 20g.
Tàu hủ ki lá ngâm nở 30g.
Hành boa-rô phi 5g.
Tiêu 1g.","🔹 Sơ chế:
- Khoai môn hấp mềm, tán nhuyễn.Khoai lang, cà rốt, nấm mèo, rong biển, tàu hủ ky lá cắt sợi nhuyễn.
- Khoai môn hấp mềm, tán nhuyễn.
- Khoai lang, cà rốt, nấm mèo, rong biển, tàu hủ ky lá cắt sợi nhuyễn.

🔹 Thực hiện:
- Cho tất cả nguyên liệu vào tô, nêm 1/3m tiêu và 1/2m Hạt nêm Aji-ngon® Nấm, trộn đều.Lau lá nem bằng khăn ẩm sạch cho mềm.Cho 30g nhân vào lá nem, gấp 2 mép 2 bên, sau đó gấp 2 mép trên và dưới sao cho vuông vức.Đun nóng dầu ăn, cho nem vàochiên vàngđều 2 mặt.Pha nước tương:1 nước tương, 1 giấm, 2 đường, 4 nước, thêm ớt băm và đồ chua.
- Cho tất cả nguyên liệu vào tô, nêm 1/3m tiêu và 1/2m Hạt nêm Aji-ngon® Nấm, trộn đều.
- Lau lá nem bằng khăn ẩm sạch cho mềm.
- Cho 30g nhân vào lá nem, gấp 2 mép 2 bên, sau đó gấp 2 mép trên và dưới sao cho vuông vức.
- Đun nóng dầu ăn, cho nem vàochiên vàngđều 2 mặt.
- Pha nước tương:1 nước tương, 1 giấm, 2 đường, 4 nước, thêm ớt băm và đồ chua.

🔹 Cách dùng:
- Món ăn ngon đi kèm:Canh nấm hạt sen Món ăn ngon đi kèm:Canh nấm hạt sen"
Mì trộn xốt mayonnaise,https://monngonmoingay.com/wp-content/smush-webp/2022/06/mi-tron-xot-mayonaise-880.jpg.webp,https://www.youtube.com/watch?v=V-wgfHJTDjs,https://monngonmoingay.com/mi-tron-xot-mayonnaise/,"Thịt nạc đầu vai 200g.
Cọng Cải ngồng 150g.
Mì trứng 4vắt.
Cà rốt 1/ 4củ.
Hành tây 1/ 2củ.
Hành lá, ngò rí.
Hành tỏi băm 2M.
Hành bắc phi 1M.
Ớt sừng 1trái.
Bông hẹ 50g.","🔹 Sơ chế:
- Thịt cắt lát mỏng, ướp 2/3m hạt nêm Aji-ngon® heo, 1M xốt Mayonnaise Aji-mayo® vị nguyên bản, 1/2M hành tỏi băm, 1/2m tiêu, để thấm.Cà rốtcắt sợi.
- Hành tây cắt múi cau.
- Cọng cải ngồng cắt khúc 5cm, bông hẹ cắt khúc 5cm.
- Hành lá, ngò rí cắt khúc ngắn.Ớt cắt sợi, một ít băm nhỏ.
- Mì trứng trụng sẵn, xả lạnh, để ráo.
- Thịt cắt lát mỏng, ướp 2/3m hạt nêm Aji-ngon® heo, 1M xốt Mayonnaise Aji-mayo® vị nguyên bản, 1/2M hành tỏi băm, 1/2m tiêu, để thấm.
- Cà rốtcắt sợi.
- Hành lá, ngò rí cắt khúc ngắn.
- Ớt cắt sợi, một ít băm nhỏ.

🔹 Thực hiện:
- Phi thơm 1/2M hành tỏi băm, cho thịt vào xào săn, trút ra dĩa.
- Tiếp tục phi 1M hành tỏi băm, xào cà rốt, cọng cải ngồng, bông hẹ, nêm 1/2m hạt nêm Aji-ngon®, 1/2M nước tương phú sĩ, cho lá cải ngồng, hành tây, mì và thịt vào đảo đều, xào chín, tắt bếp, thêm hành ngò.Thêm 2M xốt Mayonnaise Aji-mayo® vị nguyên bản, topping hành phi lên trên.
- Tiếp tục phi 1M hành tỏi băm, xào cà rốt, cọng cải ngồng, bông hẹ, nêm 1/2m hạt nêm Aji-ngon®, 1/2M nước tương phú sĩ, cho lá cải ngồng, hành tây, mì và thịt vào đảo đều, xào chín, tắt bếp, thêm hành ngò.
- Thêm 2M xốt Mayonnaise Aji-mayo® vị nguyên bản, topping hành phi lên trên.

🔹 Cách dùng:
- Cho mì xào ra dĩa, rắc thêm tiêu, dùng kèm nước tương Phú Sĩ, tương ớt tùy khẩu vị.Món ăn ngon đi kèm:Trà sữa hoa đậu biếc Cho mì xào ra dĩa, rắc thêm tiêu, dùng kèm nước tương Phú Sĩ, tương ớt tùy khẩu vị.
- Món ăn ngon đi kèm:Trà sữa hoa đậu biếc"
Súp cua vị Thái,https://monngonmoingay.com/wp-content/smush-webp/2023/11/sup-cua-vi-thai.jpg.webp,https://www.youtube.com/watch?v=nuxVmQJfnOI,https://monngonmoingay.com/sup-cua-vi-thai/,"Thịt vế cua 150g.
Nấm kim châm 40g.
Nấm đông cô tươi 40g.
Cà rốt 40g.
Trứng gà 1quả.
Nước dùng gà 1lít.
RAU NÊM Ngò rí.","🔹 Sơ chế:
- Cà rốt, nấm đông cô cắt sợi.
- Nấm kim châm xé nhỏ, cắt đôi.Trứng gà đánh tan.
- Pha loãng 3M bột năng pha loãng với 1/3 chén nước.
- Ngò rí cắt nhỏ.
- Nấm kim châm xé nhỏ, cắt đôi.
- Trứng gà đánh tan.

🔹 Thực hiện:
- Đun sôi nước dùng, lần lượt cho cà rốt, cua và các loại nấm vào nấu chín, nêm 1.5M Gia vị nêm sẵn Aji-Quick® LẨU THÁI , 2m đường, 1m Bột ngọt AJI-NO-MOTO®, thêm bột năng tạo độ sánh, tiếp tục cho trứng vào khuấy đều tạo vân, tắt lửa.

🔹 Cách dùng:
- Múc súp ra tô, rắc thêm tiêu & ngò rí, dùng nóng.Món ăn ngon đi kèm:Ba rọi sả ớt tẩm bột chiên giòn Múc súp ra tô, rắc thêm tiêu & ngò rí, dùng nóng.
- Món ăn ngon đi kèm:Ba rọi sả ớt tẩm bột chiên giòn"
Mọc cốm chiên giòn,https://monngonmoingay.com/wp-content/smush-webp/2023/02/moc-com-chien-gion.jpg.webp,https://www.youtube.com/watch?v=VwrtiMNfW4U,https://monngonmoingay.com/moc-com-chien-gion/,"Giò sống 200g.
Tai heo luộc cắt nhỏ 50g.
Cốm Bắc 80g (chọn cốm có màu xanh nhạt tự nhiên).
Ớt sừng cắt nhỏ 1trái.","🔹 Sơ chế:
- Tai heo luộc cắt nhỏỚt sừng cắt nhỏRửa sạch rau Tai heo luộc cắt nhỏ Ớt sừng cắt nhỏ Rửa sạch rau

🔹 Thực hiện:
- Trộn và hấp chả: Trộn giò sống, tai heo, cốm, hành tỏi băm, đầu hành băm, cọng ngò băm, ớt sừng bột ngọt, đường, tiêu xay, ớt cho thật đều.
- Ép chả vào khuôn dầy 2cm.
- Đem hấp chín 15 phút từ khi nước sôi.Chiên chả: Để nguội, cắt thành miếng vừa ăn.
- Tẩm mọc qua gia vị nêm sẵn bột tẩm khôchiên giòn, cho vào chảo dầu chiên vàng giòn, vớt ra để ráo dầu.Pha xốt chấm: Gồm Nước tương Phú Sĩ + tương ớt hoặc Mayonnaise AjiMayo + tương ớt.
- Tỉ lệ 2:1 Trộn và hấp chả: Trộn giò sống, tai heo, cốm, hành tỏi băm, đầu hành băm, cọng ngò băm, ớt sừng bột ngọt, đường, tiêu xay, ớt cho thật đều.
- Đem hấp chín 15 phút từ khi nước sôi.
- Chiên chả: Để nguội, cắt thành miếng vừa ăn.
- Tẩm mọc qua gia vị nêm sẵn bột tẩm khôchiên giòn, cho vào chảo dầu chiên vàng giòn, vớt ra để ráo dầu.
- Pha xốt chấm: Gồm Nước tương Phú Sĩ + tương ớt hoặc Mayonnaise AjiMayo + tương ớt.
- Tỉ lệ 2:1

🔹 Cách dùng:
- Bày chả cốm cùng rau mầm, húng láng, tía tô.
- Khi ăn chấm với xốt.Món ăn ngon đi kèm:Canh cá hồng Bày chả cốm cùng rau mầm, húng láng, tía tô.
- Khi ăn chấm với xốt.
- Món ăn ngon đi kèm:Canh cá hồng"
Salad cam đậu đỏ,https://monngonmoingay.com/wp-content/smush-webp/2018/08/salad-cam-dau-do.jpg.webp,https://www.youtube.com/watch?v=W7gpN5UQl3c,https://monngonmoingay.com/salad-cam-dau-do/,"Đậu đỏ (loại hấp chín sẵn) 100g.
Đậu cove Nhật 100g.
Khoai lang 150g.
Thịt nguội (ham) 50g.
Trứng gà 3quả.
Cam vàng 1trái.
Cà rốt 50g.
RAU NÊM Húng lủi.","🔹 Sơ chế:
- Cà rốt cắt hạt lựu.Đun sôi nước, thêm ít muối, cho đậu cô ve Nhật vào luộc chín, vớt ra, ngâm vào nước đá giúp giữ màu xanh.
- Cho cà rốt vào luộc, vớt ra.
- Chần lại đậu đỏ để rửa lại cho đậu sạch phần cám bên ngoài.
- Đậu cô ve cắt khúc 1cm.
- Khoai lang cắt hạt lựu, sau đó luộc toàn bộ khoai lang đã cắt hạt lựu đến khi vừa chín tới.Trứng gà luộc chín, lòng trắng cắt hạt lựu, lòng đỏ cà nhỏ.
- Cam mài lấy 1m vỏ cam, ½ tách miếng 2 phân, ½ trái vắt lấy nước.
- Ham cắt hạt lựu.
- Húng lủi băm nhỏ.
- Cà rốt cắt hạt lựu.
- Đun sôi nước, thêm ít muối, cho đậu cô ve Nhật vào luộc chín, vớt ra, ngâm vào nước đá giúp giữ màu xanh.
- Khoai lang cắt hạt lựu, sau đó luộc toàn bộ khoai lang đã cắt hạt lựu đến khi vừa chín tới.
- Trứng gà luộc chín, lòng trắng cắt hạt lựu, lòng đỏ cà nhỏ.

🔹 Thực hiện:
- Pha xốt: cho 4M xốt Mayonnaise Aji-mayo® Vị Nguyên Bản Vị Nguyên Bản, 2M nước cam, 1M bơ đậu phộng, 1M sữa đặc và 1ít húng lủi băm nhỏ, 1m vỏ cam mài, trộn đều.Trộn đều các loại đậu, cam, khoai lang, lòng trắng trứng, cà rốt và ham cùng với hỗn hợp xốt Mayonnaise Aji-mayo® Vị Nguyên Bản.
- Pha xốt: cho 4M xốt Mayonnaise Aji-mayo® Vị Nguyên Bản Vị Nguyên Bản, 2M nước cam, 1M bơ đậu phộng, 1M sữa đặc và 1ít húng lủi băm nhỏ, 1m vỏ cam mài, trộn đều.
- Trộn đều các loại đậu, cam, khoai lang, lòng trắng trứng, cà rốt và ham cùng với hỗn hợp xốt Mayonnaise Aji-mayo® Vị Nguyên Bản.

🔹 Cách dùng:
- Cho salad cam đậu đỏ ra dĩa, rắc lòng đỏ trứng lên trên, trang trí húng lủi.Món ăn ngon đi kèm:Măng tây chiên bia xốt cá ngừ Cho salad cam đậu đỏ ra dĩa, rắc lòng đỏ trứng lên trên, trang trí húng lủi.
- Món ăn ngon đi kèm:Măng tây chiên bia xốt cá ngừ"
Pancake xoài kem tươi,https://monngonmoingay.com/wp-content/smush-webp/2022/04/pancake-xoai-kem-tuoi-880.jpg.webp,https://www.youtube.com/watch?v=rTJVvqSLg3s,https://monngonmoingay.com/pancake-xoai-kem-tuoi/,"Bột bánh rán pha sẵn vị truyền thống 1gói.
Xoài cát Hòa lộc 1trái.
Dâu tây 50g.
Whipping dạng bình xịt 1chai.
Chanh xanh 1trái.
RAU NÊM húng lủi, đường bột.","🔹 Sơ chế:
- Xoài cắt lát.
- Dâu cắt lát, chừa lại 2 trái để trang trí.

🔹 Thực hiện:
- Pha bột theo hướng dẫn trên bao bì, đổ bánh 4 cái, làm 2 cặp.Đặt một bánh lên dĩa, dùng whipping xịt vòng tròn lên bánh 1.
- Xếp một lớp xoài, dâu cắt lát lên lớp kem này.
- Tiếp một lớp whipping nữa, rắc vỏ chanh xanh lên kem.Đặt cái bánh thứ 2 lên.
- Trang trí trên mặt: whipping, gấp đôi lát xoài, xếp tự nhiên thành cánh hoa lên trên, xếp dâu lên mặt, cuối cùng là rây một lớp đường bột lên trên.
- Pha bột theo hướng dẫn trên bao bì, đổ bánh 4 cái, làm 2 cặp.
- Đặt một bánh lên dĩa, dùng whipping xịt vòng tròn lên bánh 1.
- Tiếp một lớp whipping nữa, rắc vỏ chanh xanh lên kem.
- Đặt cái bánh thứ 2 lên.

🔹 Cách dùng:
- Món ăn ngon đi kèm:Smoothies trà sữa dâu Món ăn ngon đi kèm:Smoothies trà sữa dâu"
Cua rang sốt tắc,https://monngonmoingay.com/wp-content/smush-webp/2018/09/cua-rang-sot-tac.jpg.webp,https://www.youtube.com/watch?v=P5XD47QfS7k,https://monngonmoingay.com/cua-rang-sot-tac/,"Cua biển 2con (khoảng 1kg).
Ớt sừng 1quả.
Hành lá 2cây.
Tỏi tép 10tép.
Tắc 7trái.
Ớt băm 1/ 2m.","🔹 Sơ chế:
- Ớt sừng bỏ hạt, cắt miếng hình thoi.
- Hành lá cắt khúc 2cm.
- Tỏi đập dập.
- Tắc vắt lấy nước cốt, lấy vỏ 2 quả tắc cắt sợi.

🔹 Thực hiện:
- Chiên cua:tẩm cua qua bột mì rồi cho cua và mai cua vào chảo dầu chiên vàng, vớt ra để ráo dầu.Làm xốt: phi thơm tỏi, cho vào chảo 1/2 chén nước lọc, 1/2m bột ngọt AJINOMOTO®, 1m bột canh Ajinomoto, 2.5M đường, 3M nước cốt tắc, 1M vỏ tắc cắt sợi, 1/4m muối, 1m tương ớt nấu cho tan gia vị, nếm vị chua ngọt vừa rồi cho cua vào, rim đến khi xốt cạn, cuối cùng cho ớt sừng và hành lá vào đảo đều.Làm muối tắc: cho 20g rau răm cắt nhỏ, 1.5M bột canh của Ajinomoto, 2M nước cốt tắc, 1m vỏ tắc sắc sợi nhuyễn, đổ ra chén, cắt thêm ớt băm vào.
- Chiên cua:tẩm cua qua bột mì rồi cho cua và mai cua vào chảo dầu chiên vàng, vớt ra để ráo dầu.
- Làm xốt: phi thơm tỏi, cho vào chảo 1/2 chén nước lọc, 1/2m bột ngọt AJINOMOTO®, 1m bột canh Ajinomoto, 2.5M đường, 3M nước cốt tắc, 1M vỏ tắc cắt sợi, 1/4m muối, 1m tương ớt nấu cho tan gia vị, nếm vị chua ngọt vừa rồi cho cua vào, rim đến khi xốt cạn, cuối cùng cho ớt sừng và hành lá vào đảo đều.
- Làm muối tắc: cho 20g rau răm cắt nhỏ, 1.5M bột canh của Ajinomoto, 2M nước cốt tắc, 1m vỏ tắc sắc sợi nhuyễn, đổ ra chén, cắt thêm ớt băm vào.

🔹 Cách dùng:
- Xếp các phần thành hình con cua rồi úp mai cua lên trên cho đẹp.
- Xốt chua ngọt rưới xung quanh, rắc 1 ít vỏ tắc.
- Khi ăn chấm cua với muối tắc.Món ăn ngon đi kèm:Salad bí đỏ Xếp các phần thành hình con cua rồi úp mai cua lên trên cho đẹp.
- Khi ăn chấm cua với muối tắc.
- Món ăn ngon đi kèm:Salad bí đỏ"
Canh chua cá diêu hồng,https://monngonmoingay.com/wp-content/smush-webp/2023/07/canh-ca-dieu-hong.jpg.webp,,https://monngonmoingay.com/canh-chua-ca-dieu-hong/,"Cá Diêu hồng 800g.
Dọc mùng 100g.
Cà chua 100g.
Dứa 50g.
Hành củ thái lát, hành lá và thì là thái nhỏ.","🔹 Sơ chế:
- Cá Diêu hồng: cắt khúc, rửa sạch (nếu đầu cá thì bổ đôi)Dọc mùng: thái miếng, ngâm nước muối sau đó rửa sạchCà chua: bổ cauDứa: thái miếngHành củ thái lát, hành lá và thì là: thái nhỏ Cá Diêu hồng: cắt khúc, rửa sạch (nếu đầu cá thì bổ đôi) Dọc mùng: thái miếng, ngâm nước muối sau đó rửa sạch Cà chua: bổ cau Dứa: thái miếng Hành củ thái lát, hành lá và thì là: thái nhỏ

🔹 Thực hiện:
- Rán vàng cá với dầu ăn, sau đó để riêng.Phi thơm hành cho cà chua vào xào chín, thêm 1.5 lít nước, đun sôi.Thả cá vào ninh nhỏ lửa khoảng 30 phút, cá được ninh nhỏ lửa càng lâu sẽ càng ngọt nước.
- Sau đó nêm 4M Gia vị nêm sẵn Aji-Quick® Lẩu Thái, cho dọc mùng, dứa vào đun sôi và tắt lửa (có thể gia giảm phần dứa theo độ chua mong muốn).Với canh cá nên tận dụng phần đầu cá để nấu, vì chứa phần lớn lượng mỡ cá sẽ giúp món canh có độ béo.Múc canh ra bát, thêm rau thơm.
- Rán vàng cá với dầu ăn, sau đó để riêng.
- Phi thơm hành cho cà chua vào xào chín, thêm 1.5 lít nước, đun sôi.
- Thả cá vào ninh nhỏ lửa khoảng 30 phút, cá được ninh nhỏ lửa càng lâu sẽ càng ngọt nước.
- Sau đó nêm 4M Gia vị nêm sẵn Aji-Quick® Lẩu Thái, cho dọc mùng, dứa vào đun sôi và tắt lửa (có thể gia giảm phần dứa theo độ chua mong muốn).
- Với canh cá nên tận dụng phần đầu cá để nấu, vì chứa phần lớn lượng mỡ cá sẽ giúp món canh có độ béo.
- Múc canh ra bát, thêm rau thơm.

🔹 Cách dùng:
- Dùng nóng."
Khổ qua nhồi nấm kho nước tương,https://monngonmoingay.com/wp-content/smush-webp/2015/08/kho-qua-nhoi-nam-kho-nuoc-tuong.jpg.webp,https://www.youtube.com/watch?v=A3ynVbvWJvU,https://monngonmoingay.com/kho-qua-nhoi-nam-kho-nuoc-tuong/,"Khổ qua 2 trái to.
Thịt nạc vai xay 80g.
Giò sống 50g.
Cà rốt cắt sợi 1/ 4củ.
Nấm hương ngâm nở, cắt nhỏ 5tai.
Ớt sừng 1trái.
Hành lá 1cây.
Hành tím băm, dâù ăn, đường, tiêu.","🔹 Sơ chế:
- Trộn đều giò sống, thịt heo, nấm hương và cà rốt, nêm 1/2m bột ngọt AJI-NO-MOTO®, 1/2m đường, 1/2m hạt nêm Aji-ngon®, 1m hành tím băm, ít tiêu để thấm.Hành lá cắt nhỏ, ớt sừng cắt xéo 3cm.
- Khổ qua cắt khúc 2cm, bỏ ruột, nhồi nhân vào khổ qua.
- Trộn đều giò sống, thịt heo, nấm hương và cà rốt, nêm 1/2m bột ngọt AJI-NO-MOTO®, 1/2m đường, 1/2m hạt nêm Aji-ngon®, 1m hành tím băm, ít tiêu để thấm.
- Hành lá cắt nhỏ, ớt sừng cắt xéo 3cm.

🔹 Thực hiện:
- Đun nóng dầu ăn, chiên rám mặt khổ qua, cho 1 chén nước nóng vào kho nhỏ lửa, nêm 1m bột ngọt AJI-NO-MOTO®, 1m hạt nêm Aji-ngon®, 1M đường, 3M nước tương Phú Sĩ, thêm phần ớt sừng, kho đến khi nước sánh lại, nếm vị vừa ăn, tắt lửa.
- Rắc hành lá lên trên mặt.

🔹 Cách dùng:
- Múc ra đĩa, dùng nóng với cơm.Món ăn ngon đi kèm:Canh chả tôm chùm ngây Múc ra đĩa, dùng nóng với cơm.
- Món ăn ngon đi kèm:Canh chả tôm chùm ngây"
Đông cô bách hoa chay,https://monngonmoingay.com/wp-content/smush-webp/2018/01/dong-co-bach-hoa-chay.png.webp,https://www.youtube.com/watch?v=-p5PxDD_ppQ,https://monngonmoingay.com/dong-co-bach-hoa-chay/,"Nấm đông cô khô 50g.
Giò sống gà chay 100g.
Đậu hũ trắng 1/ 2miếng.
Cà rốt băm nhỏ 2M.
Hành boaro băm 4M.
Bông cải xanh 300g.
Ớt sừng cắt lát 1trái.
Rau nêm Ngò rí băm, ớt sừng băm.","🔹 Sơ chế:
- Nấm đông cô rửa sạch, cắt bỏ chân, ngâm nước vo gạo, sau đó luộc chín với nước có ít hạt nêm Aji-ngon, vớt ra vắt ráo nước, ướp với 1/2m hạt nêm Aji-ngon® Nấm.Đậu hũ trắng lấy muỗng tán ra cho nhuyễn.
- Bông cải xanh cắt miếng vừa ăn, luộc với nước có nêm 1 ít hạt nêm Aji-ngon® Nấm.
- Nấm đông cô rửa sạch, cắt bỏ chân, ngâm nước vo gạo, sau đó luộc chín với nước có ít hạt nêm Aji-ngon, vớt ra vắt ráo nước, ướp với 1/2m hạt nêm Aji-ngon® Nấm.
- Đậu hũ trắng lấy muỗng tán ra cho nhuyễn.

🔹 Thực hiện:
- Trộn đều đậu hũ trắng, giò sống gà chay, 2M hành boaro băm, 2M cà rốt băm với 1/2m hạt nêm Aji-ngon® Nấm, 1m đường, 1/2m bột ngọt AJI-NO-MOTO®, ít tiêu và 1m dầu ăn.
- Sau đó cho 2M bột năng vào, trộn đến khi hỗn hợp thật mịn.Rắc 2m bột năng vào lòng nấm đông cô, cho nhân vào, bo tròn, rồi phết một ít dầu lên trên mặt cho bóng, cho 1 lát ớt lên trên, nhấn nhẹ.
- Cho nấm vào hấp trong khoảng 15 phút đến khi chín.Nấu xốt: Hòa tan 1/2m đường, 1/2m bột ngọt AJI-NO-MOTO®, 1/3m muối, 1m hạt nêm Aji-ngon® Nấm, 1m dầu hào chay, 2m bột năng và 1 chén nước, 1m nước tương “”Phú Sĩ””.
- Phi thơm hành boaro, cho hỗn hợp đã pha vào, nấu cho sệt lại, tắt lửa, thêm 1/2m dầu mè, 1m ớt băm, 1m ngò rí băm vào.
- Sau đó cho 2M bột năng vào, trộn đến khi hỗn hợp thật mịn.
- Rắc 2m bột năng vào lòng nấm đông cô, cho nhân vào, bo tròn, rồi phết một ít dầu lên trên mặt cho bóng, cho 1 lát ớt lên trên, nhấn nhẹ.
- Cho nấm vào hấp trong khoảng 15 phút đến khi chín.
- Nấu xốt: Hòa tan 1/2m đường, 1/2m bột ngọt AJI-NO-MOTO®, 1/3m muối, 1m hạt nêm Aji-ngon® Nấm, 1m dầu hào chay, 2m bột năng và 1 chén nước, 1m nước tương “”Phú Sĩ””.

🔹 Cách dùng:
- Rưới sốt ra đĩa, sắp xếp nấm đông cô lên trên, trang trí với bông cải xanh, ngò và ớt xung quanh.Món ăn ngon đi kèm:Canh nấm hạt sen Rưới sốt ra đĩa, sắp xếp nấm đông cô lên trên, trang trí với bông cải xanh, ngò và ớt xung quanh.
- Món ăn ngon đi kèm:Canh nấm hạt sen"
